time,camera_x,camera_y,camera_z,lookat_x,lookat_y,lookat_z
161,-492.5291802605266,20,630.4086028853777,435.71122801202114,0,-670.9364543563395
162,-470.2282018339787,20,647.2135954999578,470.22820183397823,0,-647.2135954999582
163,-447.35432277659726,20,663.2300580440335,503.45631283986984,0,-621.7167691655768
164,-423.935411386564,20,678.4384769251407,535.3044850870867,0,-594.5158603819153
165,-400.00000000000034,20,692.8203230275507,565.6854249492383,0,-565.6854249492378
166,-375.57725022871267,20,706.3580742871416,594.5158603819149,0,-535.3044850870872
167,-350.69691743126225,20,719.0352370393334,621.7167691655762,0,-503.45631283987046
168,-325.3893144606401,20,730.8363661140806,647.2135954999577,0,-470.2282018339788
169,-299.68527473272985,20,741.7470836534299,670.9364543563391,0,-435.71122801202176
170,-273.6161146605349,20,751.7540966287268,692.820323027551,0,-399.9999999999999
171,-247.21359549995813,20,760.8452130361228,712.8052193506944,0,-363.1923997916371
172,-220.50988465359916,20,769.0093567506551,730.8363661140803,0,-325.38931446064095
173,-193.5375164797343,20,776.2365810207972,746.8643411977612,0,-286.6943596362408
174,-166.3293526542079,20,782.5180805870444,760.8452130361227,0,-247.21359549995833
175,-138.91854213354432,20,787.8462024097664,772.7406610312546,0,-207.05523608201676
176,-111.3384807680527,20,792.2144549932563,782.5180805870446,0,-166.32935265420738
177,-83.62277061412273,20,795.6175162946187,790.1506724761102,0,-125.14757203218439
178,-55.80517899530051,20,798.0512402078593,795.6175162946186,0,-83.62277061412364
179,-27.91959736200066,20,799.5126616152766,798.9036278036591,0,-41.86876499435569
180,-1.9594348786357651e-13,20,800.0,800.0,0,-3.9188697572715303e-13
181,27.919597362000975,20,799.5126616152766,798.9036278036591,0,41.86876499435491
182,55.80517899530012,20,798.0512402078595,795.6175162946187,0,83.62277061412286
183,83.62277061412235,20,795.6175162946187,790.1506724761101,0,125.14757203218501
184,111.3384807680523,20,792.2144549932563,782.5180805870448,0,166.32935265420662
185,138.91854213354392,20,787.8462024097665,772.7406610312548,0,207.05523608201602
186,166.3293526542075,20,782.5180805870444,760.845213036123,0,247.21359549995756
187,193.53751647973388,20,776.2365810207973,746.8643411977615,0,286.6943596362401
188,220.50988465359947,20,769.009356750655,730.8363661140806,0,325.3893144606402
189,247.21359549995773,20,760.8452130361229,712.8052193506942,0,363.1923997916377
190,273.6161146605352,20,751.7540966287266,692.8203230275514,0,399.99999999999926
191,299.6852747327295,20,741.74708365343,670.9364543563396,0,435.71122801202114
192,325.3893144606404,20,730.8363661140806,647.2135954999582,0,470.2282018339782
193,350.69691743126185,20,719.0352370393337,621.7167691655768,0,503.45631283986984
194,375.5772502287123,20,706.3580742871417,594.5158603819154,0,535.3044850870866
195,400.0,20,692.8203230275509,565.6854249492378,0,565.6854249492383
196,423.9354113865637,20,678.4384769251409,535.3044850870862,0,594.5158603819158
197,447.35432277659754,20,663.2300580440333,503.45631283987046,0,621.7167691655762
198,470.22820183397835,20,647.213595499958,470.22820183397886,0,647.2135954999577
199,492.52918026052674,20,630.4086028853774,435.7112280120218,0,670.9364543563391
200,514.2300877492314,20,612.8355544951825,399.99999999999994,0,692.820323027551
201,535.3044850870867,20,594.5158603819152,363.1923997916372,0,712.8052193506944
202,555.7266963671977,20,575.471840270921,325.3893144606397,0,730.836366114081
203,575.4718402709206,20,555.7266963671981,286.69435963624085,0,746.8643411977612
204,594.5158603819154,20,535.3044850870866,247.21359549995836,0,760.8452130361227
205,612.8355544951822,20,514.2300877492316,207.05523608201682,0,772.7406610312546
206,630.4086028853776,20,492.5291802605266,166.32935265420744,0,782.5180805870446
207,647.2135954999578,20,470.2282018339787,125.14757203218443,0,790.1506724761102
208,663.2300580440335,20,447.35432277659737,83.62277061412226,0,795.6175162946187
209,678.4384769251407,20,423.9354113865641,41.868764994355736,0,798.9036278036591
210,692.820323027551,20,399.9999999999998,4.4087284769304714e-13,0,800.0
211,706.3580742871414,20,375.57725022871267,-41.86876499435486,0,798.9036278036591
212,719.0352370393334,20,350.69691743126225,-83.62277061412281,0,795.6175162946187
213,730.8363661140806,20,325.38931446064015,-125.14757203218497,0,790.1506724761101
214,741.7470836534297,20,299.6852747327299,-166.32935265420795,0,782.5180805870443
215,751.7540966287268,20,273.61611466053495,-207.05523608201594,0,772.7406610312548
216,760.8452130361228,20,247.2135954999582,-247.2135954999575,0,760.845213036123
217,769.0093567506551,20,220.5098846535992,-286.69435963624005,0,746.8643411977615
218,776.2365810207972,20,193.53751647973434,-325.38931446064015,0,730.8363661140806
219,782.5180805870446,20,166.32935265420724,-363.1923997916377,0,712.8052193506942
220,787.8462024097664,20,138.91854213354435,-400.00000000000045,0,692.8203230275507
221,792.2144549932563,20,111.33848076805275,-435.711228012021,0,670.9364543563396
222,795.6175162946187,20,83.62277061412277,-470.2282018339782,0,647.2135954999583
223,798.0512402078593,20,55.805178995300565,-503.45631283986984,0,621.7167691655769
224,799.5126616152766,20,27.919597362000705,-535.3044850870866,0,594.5158603819154
225,800.0,20,2.4492935982947065e-13,-565.6854249492382,0,565.6854249492378
226,799.5126616152766,20,-27.919597362000925,-594.5158603819158,0,535.3044850870863
227,798.0512402078595,20,-55.805178995300075,-621.7167691655762,0,503.4563128398705
228,795.6175162946187,20,-83.622770614123,-647.2135954999577,0,470.22820183397886
229,792.2144549932563,20,-111.33848076805226,-670.936454356339,0,435.7112280120218
230,787.8462024097665,20,-138.9185421335439,-692.8203230275509,0,400.0
231,782.5180805870447,20,-166.32935265420676,-712.8052193506944,0,363.19239979163723
232,776.2365810207971,20,-193.53751647973453,-730.8363661140809,0,325.3893144606397
233,769.0093567506551,20,-220.5098846535994,-746.8643411977612,0,286.6943596362409
234,760.8452130361229,20,-247.2135954999577,-760.8452130361227,0,247.21359549995842
235,751.7540966287269,20,-273.61611466053444,-772.7406610312546,0,207.05523608201685
236,741.7470836534296,20,-299.6852747327301,-782.5180805870446,0,166.32935265420747
237,730.8363661140806,20,-325.3893144606403,-790.1506724761102,0,125.14757203218447
238,719.0352370393337,20,-350.69691743126185,-795.6175162946187,0,83.62277061412232
239,706.3580742871418,20,-375.5772502287123,-798.9036278036591,0,41.868764994355786
240,692.8203230275514,20,-399.9999999999994,-800.0,0,4.898587196589413e-13
241,678.4384769251405,20,-423.9354113865643,-798.9036278036591,0,-41.86876499435481
242,663.2300580440333,20,-447.35432277659754,-795.6175162946187,0,-83.62277061412276
243,647.2135954999582,20,-470.22820183397835,-790.1506724761101,0,-125.14757203218491
244,630.4086028853778,20,-492.5291802605262,-782.5180805870443,0,-166.32935265420792
245,612.835554495182,20,-514.2300877492319,-772.7406610312548,0,-207.05523608201588
246,594.5158603819152,20,-535.3044850870867,-760.8452130361226,0,-247.2135954999588
247,575.471840270921,20,-555.7266963671977,-746.864341197761,0,-286.6943596362413
248,555.7266963671982,20,-575.4718402709206,-730.8363661140813,0,-325.38931446063884
249,535.3044850870871,20,-594.5158603819149,-712.8052193506949,0,-363.1923997916363
250,514.2300877492312,20,-612.8355544951827,-692.8203230275515,0,-399.99999999999915
251,492.52918026052663,20,-630.4086028853776,-670.9364543563396,0,-435.711228012021
252,470.2282018339787,20,-647.2135954999578,-647.2135954999583,0,-470.22820183397806
253,447.354322776598,20,-663.2300580440331,-621.7167691655769,0,-503.4563128398697
254,423.93541138656354,20,-678.438476925141,-594.5158603819154,0,-535.3044850870866
255,399.99999999999983,20,-692.820323027551,-565.6854249492379,0,-565.6854249492382
256,375.5772502287127,20,-706.3580742871414,-535.3044850870863,0,-594.5158603819157
257,350.6969174312623,20,-719.0352370393333,-503.4563128398695,0,-621.716769165577
258,325.38931446064083,20,-730.8363661140804,-470.2282018339778,0,-647.2135954999585
259,299.6852747327293,20,-741.7470836534301,-435.7112280120207,0,-670.9364543563398
260,273.61611466053495,20,-751.7540966287268,-400.00000000000125,0,-692.8203230275502
261,247.21359549995822,20,-760.8452130361227,-363.19239979163854,0,-712.8052193506937
262,220.5098846535999,20,-769.0093567506549,-325.3893144606411,0,-730.8363661140803
263,193.53751647973368,20,-776.2365810207973,-286.6943596362409,0,-746.8643411977612
264,166.3293526542073,20,-782.5180805870446,-247.21359549995844,0,-760.8452130361227
265,138.9185421335444,20,-787.8462024097664,-207.0552360820169,0,-772.7406610312546
266,111.33848076805279,20,-792.2144549932563,-166.32935265420753,0,-782.5180805870444
267,83.62277061412354,20,-795.6175162946187,-125.14757203218451,0,-790.1506724761102
268,55.8051789952999,20,-798.0512402078595,-83.62277061412236,0,-795.6175162946187
269,27.919597362000754,20,-799.5126616152766,-41.86876499435442,0,-798.9036278036591
270,2.9391523179536476e-13,20,-800.0,8.822408798953649e-13,0,-800.0
271,-27.919597362000165,20,-799.5126616152766,41.868764994356184,0,-798.9036278036591
272,-55.80517899530073,20,-798.0512402078593,83.6227706141213,0,-795.6175162946188
273,-83.62277061412296,20,-795.6175162946187,125.14757203218345,0,-790.1506724761103
274,-111.33848076805222,20,-792.2144549932563,166.32935265420647,0,-782.5180805870448
275,-138.9185421335438,20,-787.8462024097665,207.05523608201582,0,-772.7406610312548
276,-166.32935265420673,20,-782.5180805870447,247.21359549995742,0,-760.845213036123
277,-193.5375164797345,20,-776.2365810207971,286.6943596362399,0,-746.8643411977615
278,-220.50988465359939,20,-769.0093567506551,325.3893144606401,0,-730.8363661140808
279,-247.21359549995765,20,-760.8452130361229,363.19239979163757,0,-712.8052193506942
280,-273.6161146605344,20,-751.7540966287269,400.00000000000034,0,-692.8203230275507
281,-299.6852747327301,20,-741.7470836534297,435.7112280120222,0,-670.9364543563389
282,-325.3893144606403,20,-730.8363661140806,470.2282018339792,0,-647.2135954999575
283,-350.6969174312618,20,-719.0352370393337,503.4563128398708,0,-621.716769165576
284,-375.5772502287122,20,-706.3580742871418,535.3044850870855,0,-594.5158603819164
285,-399.9999999999993,20,-692.8203230275514,565.6854249492371,0,-565.685424949239
286,-423.9354113865643,20,-678.4384769251405,594.5158603819146,0,-535.3044850870873
287,-447.3543227765974,20,-663.2300580440334,621.7167691655762,0,-503.45631283987063
288,-470.22820183397823,20,-647.2135954999582,647.2135954999576,0,-470.22820183397897
289,-492.5291802605261,20,-630.408602885378,670.936454356339,0,-435.71122801202193
290,-514.2300877492319,20,-612.8355544951821,692.8203230275509,0,-400.0000000000001
291,-535.3044850870867,20,-594.5158603819153,712.8052193506943,0,-363.1923997916373
292,-555.7266963671977,20,-575.471840270921,730.8363661140809,0,-325.3893144606398
293,-575.4718402709206,20,-555.7266963671982,746.8643411977616,0,-286.69435963623965
294,-594.5158603819149,20,-535.3044850870871,760.8452130361231,0,-247.2135954999571
295,-612.8355544951826,20,-514.2300877492312,772.740661031255,0,-207.05523608201557
296,-630.4086028853775,20,-492.52918026052663,782.5180805870442,0,-166.32935265420898
297,-647.2135954999578,20,-470.2282018339788,790.15067247611,0,-125.14757203218598
